student_id, scoala, math, limba romana, limba materna, medie, media materna
B10737719, Şcoala Gimnazială "Principesa Margareta", 8.20, 8.95, -, 8.57, 0
B10737770, Şcoala Gimnazială nr. 309, 8.70, 7.55, -, 8.12, 0
B10737771, Liceul Teoretic "Ștefan Odobleja", 8.10, 8.20, -, 8.15, 0
B10737802, Școala Gimnazială nr. 31, 5.05, 3.00, -, 4.03, 0
B10737821, Şcoala Gimnazială nr. 309, 7.00, 5.80, -, 6.4, 0
B10737830, Colegiul Romano-Catolic "Sfântul Iosif", 9.30, 8.10, -, 8.7, 0
B10737870, Colegiul Romano-Catolic "Sfântul Iosif", 8.40, 9.25, -, 8.82, 0
B10737915, Colegiul Romano-Catolic "Sfântul Iosif", 7.20, 5.65, -, 6.43, 0
B10737998, Şcoala Gimnazială nr. 194, 9.60, 7.85, -, 8.72, 0
B10738037, Colegiul Romano-Catolic "Sfântul Iosif", 9.20, 9.25, -, 9.22, 0
B10738072, Şcoala Gimnazială "Alexandru Costescu", 6.15, 5.80, -, 5.97, 0
B10738076, Şcoala Gimnazială "Pia Brătianu", 9.00, 10.00, -, 9.5, 0
B10738108, Școala Gimnazială ”Maica Domnului”, 7.20, 7.35, -, 7.28, 0
B10738213, Şcoala Gimnazială "George Călinescu", 5.10, 1.00, -, 3.05, 0
B10738215, Școala Gimnazială nr. 66, 3.05, 2.50, -, 2.77, 0
B10738236, Şcoala Gimnazială "Alexandru Costescu", 6.65, 4.70, -, 5.68, 0
B10738244, Școala Gimnazială nr. 66, 5.90, 4.65, -, 5.28, 0
B10738447, Școala Gimnazială "Leonardo Da Vinci", 4.70, 2.50, -, 3.6, 0
B10738521, Școala Gimnazială nr. 66, 6.95, 3.15, -, 5.05, 0
B10738626, Şcoala Gimnazială "Pia Brătianu", 9.55, 9.55, -, 9.55, 0
B10738633, Școala Gimnazială nr. 4, 8.90, 9.40, -, 9.15, 0
B10738689, Şcoala Gimnazială nr. 309, 6.90, 6.35, -, 6.62, 0
B10738712, Şcoala Gimnazială nr. 309, 8.40, 6.20, -, 7.3, 0
B10738752, Colegiul Național ”Cantemir Vodă”, 6.85, 5.50, -, 6.17, 0
B10738771, Şcoala Gimnazială nr. 309, 8.45, 8.05, -, 8.25, 0
B10738798, Şcoala Gimnazială "George Călinescu", 2.50, 2.50, -, 2.5, 0
B10738836, Şcoala Gimnazială nr. 309, 9.20, 9.50, -, 9.35, 0
B10738873, Şcoala Gimnazială nr. 309, 9.40, 7.60, -, 8.5, 0
B10738902, Şcoala Gimnazială "Principesa Margareta", 8.55, 7.80, -, 8.18, 0
B10738909, Liceul de Coregrafie "Floria Capsali", 9.40, 7.70, -, 8.55, 0
B10738959, Liceul Tehnologic ”Sfântul Pantelimon”, 6.40, 5.75, -, 6.08, 0
B10738984, Școala Gimnazială nr. 200, 9.25, 9.60, -, 9.43, 0
B10738999, Şcoala Gimnazială "Principesa Margareta", 7.85, 5.90, -, 6.88, 0
B10739004, Școala Gimnazială nr. 165, 8.85, 6.90, -, 7.88, 0
B10739065, Şcoala Gimnazială "Principesa Margareta", 5.00, 4.50, -, 4.75, 0
B10739069, Școala Gimnazială nr. 200, 7.15, 6.70, -, 6.93, 0
B10739076, Şcoala Gimnazială nr. 309, 4.60, 6.20, -, 5.4, 0
B10739080, Şcoala Gimnazială "Alexandru Costescu", 9.30, 7.80, -, 8.55, 0
B10739135, Școala Gimnazială nr. 200, 8.20, 6.15, -, 7.17, 0
B10739136, Şcoala Gimnazială nr. 142, 6.25, 6.60, -, 6.42, 0
B10739145, Şcoala Gimnazială "Principesa Margareta", 7.15, 6.20, -, 6.68, 0
B10739160, Şcoala Gimnazială "Alexandru Costescu", 5.20, 5.00, -, 5.1, 0
B10739186, Şcoala Gimnazială nr. 309, 9.90, 9.95, -, 9.93, 0
B10739212, Şcoala Gimnazială "Alexandru Costescu", 5.50, 2.50, -, 4.0, 0
B10739215, Școala Gimnazială nr. 200, 4.05, 4.65, -, 4.35, 0
B10739223, Şcoala Gimnazială "Principesa Margareta", 7.20, 5.50, -, 6.35, 0
B10739245, Şcoala Gimnazială nr. 309, 8.10, 5.90, -, 7.0, 0
B10739289, Colegiul Romano-Catolic "Sfântul Iosif", 9.70, 9.60, -, 9.65, 0
B10739322, Școala Gimnazială nr. 200, 6.65, 4.30, -, 5.47, 0
B10739338, Şcoala Gimnazială "Principesa Margareta", 8.75, 8.25, -, 8.5, 0
B10739343, Şcoala Gimnazială "Pia Brătianu", 9.15, 9.00, -, 9.07, 0
B10739351, Şcoala Gimnazială nr. 309, 9.05, 9.90, -, 9.48, 0
B10739377, Şcoala Gimnazială nr. 309, 5.65, 6.20, -, 5.93, 0
B10739408, Școala Gimnazială nr. 200, 5.55, 5.75, -, 5.65, 0
B10739415, Școala Gimnazială nr. 66, 7.00, 7.35, -, 7.17, 0
B10739431, Şcoala Gimnazială "Alexandru Costescu", 5.20, 2.00, -, 3.6, 0
B10739464, Şcoala Gimnazială nr. 309, 8.25, 6.45, -, 7.35, 0
B10739522, Şcoala Gimnazială nr. 280, 9.50, 9.75, -, 9.62, 0
B10739558, Școala Gimnazială nr. 66, 5.85, 4.50, -, 5.17, 0
B10739571, Şcoala Gimnazială "Alexandru Costescu", 6.10, 5.10, -, 5.6, 0
B10739584, Şcoala Gimnazială nr. 280, 5.00, 7.10, -, 6.05, 0
B10739650, Şcoala Gimnazială "George Călinescu", 8.30, 7.25, -, 7.78, 0
B10739669, Școala Gimnazială nr. 66, 5.65, 6.50, -, 6.08, 0
B10739743, Şcoala Gimnazială nr. 309, 9.50, 9.20, -, 9.35, 0
B10739796, Şcoala Gimnazială "George Călinescu", 5.35, 4.10, -, 4.72, 0
B10739825, Şcoala Gimnazială "Herăstrău", 5.35, 4.70, -, 5.03, 0
B10739904, Şcoala Gimnazială "Pia Brătianu", 9.00, 8.05, -, 8.53, 0
B10739952, Colegiul Naţional "Ion Neculce", 9.40, 8.45, -, 8.93, 0
B10740057, Şcoala Gimnazială "Alexandru Costescu", 7.00, 4.30, -, 5.65, 0
B10740117, Şcoala Gimnazială "George Călinescu", 3.40, 4.00, -, 3.7, 0
B10740140, Şcoala Gimnazială "Alexandru Costescu", 3.95, 5.00, -, 4.47, 0
B10740294, Şcoala Gimnazială "Alexandru Costescu", 5.20, 4.00, -, 4.6, 0
B10740325, Şcoala Gimnazială "Pia Brătianu", 9.30, 7.25, -, 8.28, 0
B10740413, Şcoala Gimnazială "Alexandru Costescu", 8.05, 7.25, -, 7.65, 0
B10740458, Şcoala Gimnazială "Pia Brătianu", 9.00, 6.10, -, 7.55, 0
B10740477, Şcoala Gimnazială "Alexandru Costescu", 7.70, 7.50, -, 7.6, 0
B10740508, Colegiul Naţional "Ion Neculce", 8.05, 8.60, -, 8.32, 0
B10740526, Şcoala Gimnazială "Alexandru Costescu", 9.00, 7.00, -, 8.0, 0
B10740545, Şcoala Gimnazială "Pia Brătianu", 9.40, 9.25, -, 9.32, 0
B10740653, LICEUL TEORETIC "SCOALA MEA", 9.85, 9.20, -, 9.52, 0
B10740685, Școala Gimnazială nr. 56, 8.85, 9.45, -, 9.15, 0
B10740694, Şcoala Gimnazială "Principesa Margareta", 9.05, 6.20, -, 7.62, 0
B10740750, Şcoala Gimnazială "Alexandru Costescu", 7.60, 6.95, -, 7.28, 0
B10740758, Şcoala Gimnazială "Principesa Margareta", 7.55, 7.05, -, 7.3, 0
B10740778, Şcoala Gimnazială "Pia Brătianu", 9.50, 10.00, -, 9.75, 0
B10740840, Şcoala Gimnazială "Principesa Margareta", 8.80, 8.30, -, 8.55, 0
B10740929, Şcoala Gimnazială "Sfintii Voievozi", 8.55, 7.45, -, 8.0, 0
B10740956, Şcoala Gimnazială "Eugen Barbu", 5.70, 7.35, -, 6.53, 0
B10740971, Şcoala Gimnazială "Pia Brătianu", 9.50, 9.40, -, 9.45, 0
B10741051, Şcoala Gimnazială "Pia Brătianu", 9.55, 9.30, -, 9.43, 0
B10741106, Şcoala Gimnazială "Alexandru Costescu", 9.25, 6.10, -, 7.67, 0
B10741173, Şcoala Gimnazială "Pia Brătianu", 8.20, 8.10, -, 8.15, 0
B10741240, Şcoala Gimnazială "Pia Brătianu", 8.40, 8.75, -, 8.57, 0
B10741322, LICEUL TEORETIC "SCOALA MEA", 8.85, 7.75, -, 8.3, 0
B10741359, Colegiul Naţional "Ion Neculce", 7.35, 7.40, -, 7.38, 0
B10741367, Școala Gimnazială ”Grigorie Ghica Voievod”, 9.00, 9.90, -, 9.45, 0
B10741388, Şcoala Gimnazială "Pia Brătianu", 9.35, 9.50, -, 9.43, 0
B10741408, Şcoala Gimnazială "Pia Brătianu", 8.40, 7.40, -, 7.9, 0
B10741437, Şcoala Gimnazială "Pia Brătianu", 9.55, 9.50, -, 9.53, 0
B10741481, Şcoala Gimnazială "Pia Brătianu", 7.55, 8.00, -, 7.78, 0
B10741513, Şcoala Gimnazială "Titu Maiorescu", 9.30, 9.40, -, 9.35, 0
B10742263, Şcoala Gimnazială "Pia Brătianu", 7.65, 9.25, -, 8.45, 0
B10742321, Şcoala Gimnazială "Pia Brătianu", 7.75, 9.65, -, 8.7, 0
B10742380, Şcoala Gimnazială "Pia Brătianu", 9.60, 9.25, -, 9.43, 0
B10742574, Colegiul Naţional "Ion Neculce", 9.25, 9.25, -, 9.25, 0
B10742602, Liceul Teoretic Internațional de Informatică Bucuresti, 9.40, 8.25, -, 8.82, 0
B10742930, Şcoala Gimnazială "Pia Brătianu", 9.55, 10.00, -, 9.78, 0
B10743153, Liceul Teoretic "Nicolae Iorga", 8.05, 8.05, -, 8.05, 0
B10743179, Şcoala Gimnazială "Pia Brătianu", 9.45, 9.25, -, 9.35, 0
B10743196, Şcoala Gimnazială "Pia Brătianu", 9.45, 9.20, -, 9.32, 0
B10743225, Şcoala Gimnazială "Pia Brătianu", 8.80, 9.05, -, 8.93, 0
B10743235, Şcoala Gimnazială "Pia Brătianu", 8.00, 9.30, -, 8.65, 0
B10743243, Şcoala Gimnazială "Pia Brătianu", 8.05, 8.90, -, 8.48, 0
B10743330, Şcoala Gimnazială "Pia Brătianu", 8.85, 9.20, -, 9.02, 0
B10743333, Şcoala Gimnazială "Pia Brătianu", 6.95, 8.05, -, 7.5, 0
B10743350, Liceul Teoretic Internațional de Informatică Bucuresti, 9.60, 10.00, -, 9.8, 0
B10743367, Şcoala Gimnazială "Pia Brătianu", 6.65, 8.35, -, 7.5, 0
B10743386, Şcoala Gimnazială "Nicolae Titulescu", 8.65, 7.65, -, 8.15, 0
B10743401, Şcoala Gimnazială "Pia Brătianu", 9.65, 10.00, -, 9.82, 0
B10743404, Colegiul Naţional "Ion Neculce", 8.85, 8.75, -, 8.8, 0
B10743409, Şcoala Gimnazială "Pia Brătianu", 9.00, 8.30, -, 8.65, 0
B10743432, Liceul Teoretic Scoala Europeana Bucuresti, 8.95, 8.10, -, 8.52, 0
B10743434, Şcoala Gimnazială "Pia Brătianu", 8.95, 9.45, -, 9.2, 0
B10743442, Şcoala Gimnazială "Pia Brătianu", 8.70, 9.15, -, 8.93, 0
B10744557, Școala Gimnazială nr. 88, 3.40, 4.50, -, 3.95, 0
B10745271, Școala Gimnazială nr. 80, 8.80, 7.20, -, 8.0, 0
B10745273, Școala Gimnazială nr. 56, 8.45, 8.10, -, 8.27, 0
B10745277, Școala Gimnazială nr. 80, 8.70, 8.60, -, 8.65, 0
B10745307, Școala Gimnazială nr. 86, 5.60, 4.00, -, 4.8, 0
B10745316, Școala Gimnazială nr. 80, 9.40, 8.80, -, 9.1, 0
B10745326, Liceul Teoretic "Alexandru Vlahuţă", 9.40, 10.00, -, 9.7, 0
B10745329, Școala Gimnazială nr. 80, 9.70, 9.75, -, 9.72, 0
B10745344, Școala Gimnazială nr. 80, 9.50, 9.10, -, 9.3, 0
B10745354, Liceul Teoretic Internațional de Informatică Bucuresti, 9.20, 8.15, -, 8.68, 0
B10745381, Liceul Teoretic Internațional de Informatică Bucuresti, 9.40, 9.60, -, 9.5, 0
B10745388, Liceul Teoretic Internațional de Informatică Bucuresti, 8.90, 7.70, -, 8.3, 0
B10745407, Școala Gimnazială nr. 80, 6.80, 7.20, -, 7.0, 0
B10745421, Școala Gimnazială nr. 80, 5.60, 4.70, -, 5.15, 0
B10745438, Școala Gimnazială nr. 80, 8.90, 9.70, -, 9.3, 0
B10745442, Școala Gimnazială nr. 56, 9.35, 9.60, -, 9.47, 0
B10745448, Școala Gimnazială nr. 80, 7.20, 7.35, -, 7.28, 0
B10745456, Școala Gimnazială nr. 80, 9.20, 8.30, -, 8.75, 0
B10745472, Școala Gimnazială nr. 80, 9.60, 10.00, -, 9.8, 0
B10745476, Școala Gimnazială nr. 80, 9.65, 9.30, -, 9.48, 0
B10745486, Școala Gimnazială nr. 80, 6.60, 6.20, -, 6.4, 0
B10745507, Școala Gimnazială nr. 97, 7.80, 8.35, -, 8.07, 0
B10745512, Școala Gimnazială nr. 80, 6.65, 4.70, -, 5.68, 0
B10745528, Școala Gimnazială nr. 80, 9.00, 9.25, -, 9.12, 0
B10745529, Școala Gimnazială nr. 80, 8.90, 9.50, -, 9.2, 0
B10745536, Școala Gimnazială nr. 195, 9.20, 10.00, -, 9.6, 0
B10746264, Școala Gimnazială nr. 86, 6.00, 6.65, -, 6.33, 0
B10746267, Școala Gimnazială ”Maica Domnului”, 5.45, 5.65, -, 5.55, 0
B10746269, Școala Gimnazială nr. 86, 9.15, 8.35, -, 8.75, 0
B10746272, Școala Gimnazială nr. 86, 6.15, 4.75, -, 5.45, 0
B10746275, Școala Gimnazială "Leonardo Da Vinci", 9.60, 9.80, -, 9.7, 0
B10746284, Școala Gimnazială nr. 86, 9.20, 10.00, -, 9.6, 0
B10746285, Școala Gimnazială nr. 86, 9.30, 9.05, -, 9.18, 0
B10746295, Școala Gimnazială nr. 86, 9.65, 8.70, -, 9.18, 0
B10746301, Școala Gimnazială nr. 195, 9.80, 9.40, -, 9.6, 0
B10746306, Școala Gimnazială "Leonardo Da Vinci", 7.35, 4.80, -, 6.07, 0
B10746313, Școala Gimnazială nr. 86, 7.55, 7.75, -, 7.65, 0
B10746325, Școala Gimnazială nr. 86, 9.45, 8.35, -, 8.9, 0
B10746375, Școala Gimnazială nr. 86, 9.40, 8.70, -, 9.05, 0
B10747912, Școala Gimnazială nr. 56, 7.85, 7.85, -, 7.85, 0
B10747923, Liceul Teoretic Internațional de Informatică Bucuresti, 7.70, 8.60, -, 8.15, 0
B10747927, Școala Gimnazială nr. 56, 8.90, 6.00, -, 7.45, 0
B10747937, Liceul Teoretic Internațional de Informatică Bucuresti, 7.60, 9.25, -, 8.43, 0
B10747943, Școala Gimnazială nr. 56, 9.55, 9.95, -, 9.75, 0
B10747946, Școala Gimnazială nr. 56, 9.30, 9.85, -, 9.57, 0
B10747954, Școala Gimnazială nr. 56, 9.25, 9.60, -, 9.43, 0
B10747963, Școala Gimnazială nr. 56, 9.60, 9.90, -, 9.75, 0
B10747965, Liceul Teoretic "Genesis College", 9.00, 9.60, -, 9.3, 0
B10747984, Școala Gimnazială nr. 56, 9.10, 10.00, -, 9.55, 0
B10747989, Colegiul Național Bilingv ”George Coșbuc”, 9.55, 9.90, -, 9.73, 0
B10747991, Școala Gimnazială nr. 56, 8.35, 7.70, -, 8.03, 0
B10747995, Școala Gimnazială nr. 56, 9.50, 8.60, -, 9.05, 0
B10748016, Școala Gimnazială nr. 56, 7.45, 8.30, -, 7.88, 0
B10748025, Școala Gimnazială nr. 56, 6.75, 6.80, -, 6.78, 0
B10748031, Școala Gimnazială nr. 56, 8.05, 7.40, -, 7.73, 0
B10748034, Școala Gimnazială nr. 56, 9.65, 10.00, -, 9.82, 0
B10748049, Liceul de Arte Plastice "Nicolae Tonitza", 8.10, 9.45, -, 8.77, 0
B10748061, Școala Gimnazială nr. 56, 8.25, 8.00, -, 8.12, 0
B10748067, Școala Gimnazială nr. 56, 8.65, 7.90, -, 8.28, 0
B10748070, Școala Gimnazială nr. 56, 9.65, 9.75, -, 9.7, 0
B10748075, Școala Gimnazială nr. 56, 9.20, 8.85, -, 9.02, 0
B10748088, Școala Gimnazială nr. 56, 9.70, 9.75, -, 9.72, 0
B10748095, Școala Gimnazială nr. 56, 7.55, 7.85, -, 7.7, 0
B10748103, Școala Gimnazială nr. 56, 7.15, 6.45, -, 6.8, 0
B10748116, Școala Gimnazială nr. 56, 9.25, 9.60, -, 9.43, 0
B10748139, Colegiul Naţional de Muzică "George Enescu", 5.05, 5.70, -, 5.38, 0
B10748148, Școala Gimnazială nr. 56, 8.40, 6.45, -, 7.43, 0
B10748254, Școala Gimnazială nr. 56, 9.25, 9.10, -, 9.18, 0
B10748258, Școala Gimnazială nr. 56, 8.10, 7.35, -, 7.72, 0
B10748285, Școala Gimnazială nr. 56, 7.65, 9.10, -, 8.38, 0
B10748336, Școala Gimnazială nr. 56, 9.45, 9.75, -, 9.6, 0
B10748344, Școala Gimnazială nr. 56, 9.55, 9.65, -, 9.6, 0
B10748351, Școala Gimnazială nr. 56, 9.15, 9.50, -, 9.32, 0
B10748353, Școala Gimnazială nr. 56, 5.95, 5.25, -, 5.6, 0
B10748356, Școala Gimnazială nr. 56, 9.50, 10.00, -, 9.75, 0
B10748357, Școala Gimnazială nr. 56, 9.35, 9.40, -, 9.38, 0
B10748364, Școala Gimnazială nr. 56, 7.15, 9.00, -, 8.07, 0
B10748369, Școala Gimnazială nr. 56, 7.10, 7.35, -, 7.22, 0
B10748371, Școala Gimnazială nr. 56, 9.40, 9.35, -, 9.38, 0
B10748381, Școala Gimnazială nr. 56, 7.90, 6.50, -, 7.2, 0
B10748383, Școala Gimnazială nr. 56, 9.40, 9.20, -, 9.3, 0
B10748387, Școala Gimnazială nr. 56, 9.50, 8.90, -, 9.2, 0
B10748389, Școala Gimnazială nr. 56, 7.45, 6.10, -, 6.78, 0
B10748390, Școala Gimnazială nr. 85, 6.90, 6.65, -, 6.78, 0
B10748395, Școala Gimnazială nr. 56, 9.60, 9.90, -, 9.75, 0
B10748396, Școala Gimnazială nr. 56, 9.00, 8.45, -, 8.72, 0
B10748399, Școala Gimnazială nr. 56, 9.70, 10.00, -, 9.85, 0
B10748417, Școala Gimnazială nr. 56, 7.95, 8.35, -, 8.15, 0
B10748421, Școala Gimnazială nr. 56, 9.20, 9.05, -, 9.12, 0
B10748424, Școala Gimnazială nr. 56, 8.30, 8.35, -, 8.32, 0
B10748433, Școala Gimnazială nr. 56, 9.20, 8.95, -, 9.07, 0
B10748438, Școala Gimnazială nr. 56, 8.90, 7.30, -, 8.1, 0
B10748440, Școala Gimnazială nr. 56, 9.55, 9.20, -, 9.38, 0
B10748445, Școala Gimnazială nr. 56, 9.35, 9.50, -, 9.43, 0
B10748474, Școala Gimnazială nr. 56, 7.75, 6.85, -, 7.3, 0
B10748486, Școala Gimnazială nr. 56, 9.00, 8.35, -, 8.68, 0
B10748489, Școala Gimnazială nr. 56, 9.55, 9.55, -, 9.55, 0
B10748491, Școala Gimnazială nr. 56, 9.35, 9.65, -, 9.5, 0
B10748505, Școala Gimnazială nr. 56, 9.15, 6.70, -, 7.93, 0
B10748512, Școala Gimnazială nr. 56, 9.65, 8.65, -, 9.15, 0
B10749142, Şcoala Gimnazială "Geo Bogza", 7.00, 7.50, -, 7.25, 0
B10749239, Liceul Teoretic Internațional de Informatică Bucuresti, 9.05, 8.55, -, 8.8, 0
B10749253, Liceul Teoretic Internațional de Informatică Bucuresti, 8.90, 7.60, -, 8.25, 0
B10749257, Școala Gimnazială nr. 79, 8.70, 7.80, -, 8.25, 0
B10749282, Școala Gimnazială nr. 79, 9.50, 9.70, -, 9.6, 0
B10749374, Liceul de Arte Plastice "Nicolae Tonitza", 5.45, 5.45, -, 5.45, 0
B10749413, Colegiul Naţional de Informatică "Tudor Vianu", 9.50, 10.00, -, 9.75, 0
B10749476, Școala Gimnazială nr. 79, 8.10, 8.20, -, 8.15, 0
B10749540, Liceul Teoretic Internațional de Informatică Bucuresti, 9.75, 10.00, -, 9.88, 0
B10749550, Şcoala Gimnazială "I. Heliade Rădulescu", 9.15, 9.00, -, 9.07, 0
B10749599, Liceul Teoretic "Jean Monnet", 8.35, 9.05, -, 8.7, 0
B10749600, Liceul Teoretic Bilingv "Miguel de Cervantes", 6.90, 8.05, -, 7.48, 0
B10749640, Liceul Teoretic "Alexandru Vlahuţă", 8.30, 8.90, -, 8.6, 0
B10749673, Liceul Teoretic Internațional de Informatică Bucuresti, 9.70, 9.95, -, 9.82, 0
B10750250, Școala Gimnazială nr. 79, 9.35, 9.90, -, 9.62, 0
B10750281, Școala Gimnazială nr. 79, 6.30, 6.20, -, 6.25, 0
B10750289, Școala Gimnazială nr. 97, 7.50, 6.05, -, 6.78, 0
B10750292, Școala Gimnazială nr. 79, 8.85, 9.00, -, 8.93, 0
B10750302, Școala Gimnazială nr. 79, 8.50, 8.35, -, 8.43, 0
B10750631, Școala Gimnazială nr. 79, 8.05, 9.10, -, 8.57, 0
B10750667, Școala Gimnazială nr. 79, 9.45, 9.35, -, 9.4, 0
B10750676, Colegiul Naţional "Ion Neculce", 8.35, 9.30, -, 8.82, 0
B10750682, Școala Gimnazială nr. 79, 9.80, 9.70, -, 9.75, 0
B10750693, Școala Gimnazială nr. 79, 9.80, 10.00, -, 9.9, 0
B10750705, Școala Gimnazială nr. 79, 9.75, 10.00, -, 9.88, 0
B10750710, Școala Gimnazială nr. 79, 9.40, 7.55, -, 8.47, 0
B10750729, Școala Gimnazială nr. 79, 8.55, 7.85, -, 8.2, 0
B10750733, Școala Gimnazială nr. 79, 9.05, 7.45, -, 8.25, 0
B10750762, Școala Gimnazială nr. 79, 9.20, 8.05, -, 8.62, 0
B10750768, Școala Gimnazială nr. 79, 7.85, 6.40, -, 7.12, 0
B10750818, Școala Gimnazială nr. 79, 8.20, 8.45, -, 8.32, 0
B10750895, Colegiul Naţional "Gheorghe Lazăr", 9.80, 8.70, -, 9.25, 0
B10750900, Școala Gimnazială nr. 79, 8.60, 7.10, -, 7.85, 0
B10750902, Școala Gimnazială nr. 79, 9.45, 10.00, -, 9.72, 0
B10750913, Liceul Teoretic Internațional de Informatică Bucuresti, 8.60, 9.50, -, 9.05, 0
B10751020, Școala Gimnazială nr. 79, 9.50, 10.00, -, 9.75, 0
B10751027, Școala Gimnazială nr. 79, 9.20, 9.10, -, 9.15, 0
B10751034, Școala Gimnazială nr. 79, 9.05, 8.70, -, 8.88, 0
B10751037, Școala Gimnazială nr. 79, 9.05, 9.40, -, 9.23, 0
B10751040, Școala Gimnazială nr. 79, 9.45, 9.45, -, 9.45, 0
B10751043, Școala Gimnazială nr. 97, 8.95, 8.50, -, 8.72, 0
B10751047, Școala Gimnazială nr. 79, 9.05, 6.90, -, 7.98, 0
B10751052, Şcoala Gimnazială "I. G. Duca", 5.60, 6.70, -, 6.15, 0
B10751055, Școala Gimnazială nr. 79, 9.70, 9.50, -, 9.6, 0
B10751057, Școala Gimnazială nr. 79, 8.65, 8.80, -, 8.73, 0
B10751073, Școala Gimnazială nr. 79, 7.95, 8.60, -, 8.28, 0
B10751081, Școala Gimnazială nr. 79, 9.20, 8.20, -, 8.7, 0
B10751083, Școala Gimnazială nr. 195, 9.80, 9.30, -, 9.55, 0
B10751090, Școala Gimnazială nr. 79, 7.35, 2.00, -, 4.67, 0
B10751217, Școala Gimnazială nr. 79, 9.25, 9.30, -, 9.28, 0
B10751489, Școala Gimnazială nr. 31, 4.75, 3.50, -, 4.12, 0
B10751565, Școala Gimnazială nr. 71, 3.95, 4.50, -, 4.22, 0
B10751638, Școala Gimnazială nr. 71, 5.00, 4.50, -, 4.75, 0
B10751672, Școala Gimnazială nr. 71, 8.00, 4.70, -, 6.35, 0
B10751714, Școala Gimnazială nr. 71, 6.00, 5.00, -, 5.5, 0
B10751739, Școala Gimnazială nr. 71, 9.15, 9.00, -, 9.07, 0
B10751799, Școala Gimnazială nr. 71, 5.00, 3.20, -, 4.1, 0
B10751804, Școala Gimnazială ”Iancului”, 7.90, 9.10, -, 8.5, 0
B10752584, Școala Gimnazială nr. 200, 7.35, 5.60, -, 6.47, 0
B10752587, Școala Gimnazială nr. 200, 8.10, 5.70, -, 6.9, 0
B10752591, Liceul de Arte Plastice "Nicolae Tonitza", 7.40, 6.50, -, 6.95, 0
B10752596, Școala Gimnazială nr. 200, 6.65, 5.00, -, 5.83, 0
B10752623, Școala Gimnazială nr. 200, 9.55, 9.75, -, 9.65, 0
B10752625, Școala Gimnazială nr. 200, 2.80, 2.00, -, 2.4, 0
B10752628, Școala Gimnazială nr. 200, 5.80, 4.50, -, 5.15, 0
B10752629, Școala Gimnazială nr. 200, 8.65, 6.55, -, 7.6, 0
B10752631, Școala Gimnazială nr. 200, 8.35, 9.30, -, 8.82, 0
B10752632, Școala Gimnazială nr. 200, 7.55, 7.25, -, 7.4, 0
B10752634, Școala Gimnazială nr. 82, 7.85, 7.75, -, 7.8, 0
B10752642, Școala Gimnazială nr. 195, 9.05, 9.90, -, 9.48, 0
B10752758, Școala Gimnazială nr. 200, 8.50, 8.15, -, 8.32, 0
B10752796, Școala Gimnazială nr. 200, 8.15, 7.50, -, 7.83, 0
B10752840, Școala Gimnazială nr. 200, 7.65, 7.90, -, 7.78, 0
B10752861, Școala Gimnazială nr. 200, 8.70, 8.85, -, 8.77, 0
B10752867, Școala Gimnazială nr. 200, 6.70, 5.60, -, 6.15, 0
B10752892, Școala Gimnazială nr. 200, 6.25, 7.65, -, 6.95, 0
B10752910, Școala Gimnazială nr. 200, 5.50, 3.70, -, 4.6, 0
B10752943, Școala Gimnazială nr. 200, 8.90, 9.50, -, 9.2, 0
B10753386, Școala Gimnazială nr. 79, 8.60, 8.65, -, 8.62, 0
B10753429, Școala Gimnazială nr. 79, 9.65, 10.00, -, 9.82, 0
B10753436, Școala Gimnazială ”Tudor Arghezi”, 8.35, 9.60, -, 8.97, 0
B10753481, Colegiul Național ”Cantemir Vodă”, 8.80, 8.50, -, 8.65, 0
B10753494, Școala Gimnazială nr. 79, 6.15, 7.65, -, 6.9, 0
B10753514, Școala Gimnazială nr. 71, 3.95, 4.00, -, 3.98, 0
B10753522, Școala Gimnazială nr. 79, 9.20, 10.00, -, 9.6, 0
B10753527, Școala Gimnazială nr. 79, 8.90, 8.45, -, 8.68, 0
B10753560, Școala Gimnazială nr. 79, 9.60, 8.70, -, 9.15, 0
B10753565, Școala Gimnazială nr. 200, 5.05, 4.55, -, 4.8, 0
B10753572, Școala Gimnazială nr. 200, 4.15, 5.10, -, 4.62, 0
B10753587, Școala Gimnazială nr. 79, 9.80, 7.55, -, 8.68, 0
B10753594, Colegiul Național Bilingv ”George Coșbuc”, 9.00, 8.75, -, 8.88, 0
B10753596, Școala Gimnazială nr. 31, 4.30, 4.50, -, 4.4, 0
B10753606, Școala Gimnazială nr. 79, 8.65, 9.15, -, 8.9, 0
B10753610, Liceul Teoretic Internațional de Informatică Bucuresti, 9.05, 9.00, -, 9.03, 0
B10753631, Școala Gimnazială nr. 79, 9.00, 8.40, -, 8.7, 0
B10753637, Școala Gimnazială nr. 79, 9.35, 8.25, -, 8.8, 0
B10753639, Scoala Gimnaziala "Step by Step", 8.20, 9.65, -, 8.93, 0
B10753685, Şcoala Gimnazială "Geo Bogza", 7.00, 7.65, -, 7.33, 0
B10753711, Școala Gimnazială nr. 81, 9.75, 9.75, -, 9.75, 0
B10753728, Școala Gimnazială nr. 79, 8.60, 9.40, -, 9.0, 0
B10753761, Școala Gimnazială nr. 79, 9.10, 9.05, -, 9.07, 0
B10753791, Școala Gimnazială nr. 79, 9.70, 9.90, -, 9.8, 0
B10753823, Școala Gimnazială nr. 79, 9.70, 10.00, -, 9.85, 0
